index,trading_name,latitude,longitude,Address
494,Daffy's Bar,52.9454722,-9.0654715,"Main St, Corofin, Co. Clare, Ireland"
496,Walsh's Bar,52.7462526,-9.4298868,"Creegh South, Co. Clare, Ireland"
500,O Loclainn,53.1162333,-9.1504575,"Ballyvaughan, Co. Clare, Ireland"
505,Kellys Bar And Restaurant,52.6393674,-9.485259899999999,"26 Henry St, Drimna, Kilrush, Co. Clare, Ireland"
509,Norrie Henchys,52.8568763,-8.8508756,"Clooney, Sraheen, Quin, Co. Clare, Ireland"
510,May Kearneys,52.84762139999999,-8.9818932,"2 Newbridge Rd, Lifford, Ennis, Co. Clare, V95 H778, Ireland"
513,The Claremont Hotel,52.9329232,-9.3462553,"Main St, Dough, Lahinch, Co. Clare, Ireland"
516,O'hallorans Bar,52.84462449999999,-8.9827546,"2 Abbey St, Clonroad Beg, Ennis, Co. Clare, Ireland"
517,Kellys Bar And Lounge,52.8426779,-8.987601699999999,"5 Carmody St, Clonroad Beg, Ennis, Co. Clare, Ireland"
518,The Cobblers Rest,52.8844524,-8.597113,"Bodyke, Broadford, Scarriff, Co. Clare, Ireland"
519,The Long Dock,52.604006,-9.710766,"West St, Rinemackaderrig, Carrigaholt, Co. Clare, Ireland"
521,Macs Bar,52.69956819999999,-8.811922599999999,"Bunratty West, Bunratty, Co. Clare, Ireland"
524,Whelans Bar Or Considine's Bar,52.88772549999999,-8.9474661,"Barefield, Ennis, Co. Clare, Ireland"
527,The Ocean View Park,52.9245592,-9.3473352,"Ocean View, Crag, Lahinch, Co. Clare, Ireland"
528,Kelly's,52.8433117,-8.9841325,"11A Lower Market St, Clonroad Beg, Ennis, Co. Clare, V95 RX74, Ireland"
529,Crotty's Bar And Restaurant,52.63818699999999,-9.484591,"Market Square, Drimna, Kilrush, Co. Clare, Ireland"
532,Ciaran's Bar,52.84519,-8.981310500000001,"2 Francis St, Lifford, Ennis, Co. Clare, Ireland"
535,Shenanigan's Public House,52.63818699999999,-9.484591,"Market Square, Drimna, Kilrush, Co. Clare, Ireland"
538,The Pump House,52.7769813,-8.782845499999999,"Ballymulcashel, Sixmilebridge, Co. Clare, Ireland"
540,The Galleon Bar,52.6312185,-9.496886,"Cappa Dr, Cappagh, Kilrush, Co. Clare, Ireland"
541,Morrisseys Pub,52.7310041,-9.524572899999999,"Main St, Doonbeg, Co. Clare, Ireland"
543,Considines Bar,52.84408,-8.98427,"15 Parnell St, Clonroad Beg, Ennis, Co. Clare, V95 VW59, Ireland"
544,The Diamond Bar,52.843418,-8.9830353,"25 O'Connell Street, Clonroad Beg, Ennis, Co. Clare, Ireland"
547,Ritchie's Bar,52.6780632,-9.6497166,"O'Curry St, Dough, Kilkee, Co. Clare, Ireland"
550,Copper Jug,52.8483627,-8.981633,"Courtview, Lifford, Ennis, Co. Clare, Ireland"
551,The Fisherman's Hut,52.6284625,-9.332776299999999,"Kilmore, Knock, Co. Clare, Ireland"
552,Foley's Bar,52.59893779999999,-9.774122499999999,"Cross, Co. Clare, Ireland"
553,Carmody's,52.6039903,-9.7109595,"West St, Rinemackaderrig, Carrigaholt, Co. Clare, Ireland"
554,The Greyhound Bar,52.74322129999999,-8.7724318,"Mountievers, Co. Clare, Ireland"
556,Jack's Place,52.80593630000001,-8.7512648,"Main St, Gortnaglearagh, Kilkishen, Co. Clare, Ireland"
557,Daly's  Bar,52.9405911,-9.293399899999999,"Main St, Ennistimon, Co. Clare, Ireland"
558,The Commercial,52.6608277,-8.6280941,"46-47 Catherine St, Limerick, V94 T2V3, Ireland"
560,Bogdale House,52.7957504,-9.188685399999999,"Lisroe Road, Boolyneaska, Kilmaley, Co. Clare, Ireland"
561,Meg Maguires,53.0301669,-9.2897106,"Rathbaun, Lisdoonvarna, Co. Clare, Ireland"
562,Marrinans Bar,52.8556831,-9.4007556,"Main St, Leagard North, Miltown Malbay, Co. Clare, Ireland"
563,Mac's Bar,52.9325631,-9.3462958,"Main St, Dough, Lahinch, Co. Clare, Ireland"
565,Windswept Inn,52.8674206,-8.7568951,"Tulla, Co. Clare, Ireland"
566,Doyles,52.997071,-8.720113,"Caher, Drumandoora, Caher, Co. Clare, Ireland"
568,Friel's Bar,52.8545114,-9.401247099999999,"Mullagh Rd, Leagard North, Miltown Malbay, Co. Clare, Ireland"
569,Gregans Castle Hotel,53.0771088,-9.1841903,"Gregans Castle Hotel, Corkscrew Hill, Gragan East, Ballyvaughan, Co. Clare, H91 CF60, Ireland"
571,Clancy's Bar,52.6732644,-9.5882176,"Kilrush Rd, Garraun, Kilkee, Co. Clare, Ireland"
574,The Imperial Hotel,53.0281569,-9.289534399999999,"Main St, Rathbaun, Lisdoonvarna, Co. Clare, Ireland"
575,Hydro Hotel,53.0268849,-9.2906322,"Rathbaun, Co. Clare, Ireland"
577,Ryan Darbys Public House,52.7527002,-8.498597,"O'Briensbridge, Co. Clare, Ireland"
578,The Shanachaoi Bar,52.81104699999999,-8.444048,"Ballina/Killaloe, Co. Clare, Ballina, Killaloe, Co. Clare, V94E2D6, Ireland"
580,The Crossroads Bar,52.7098749,-9.2617764,"N68, Corraige, Co. Clare, Ireland"
584,Queens Hotel,52.845523,-8.981698,"Abbey St, Ennis, Co. Clare, Ireland"
585,Hotel Doolin,53.01632499999999,-9.376538,"Rivervale, Teergonean, Doolin, Co. Clare, Ireland"
586,The Old Brogue Bar,52.6172201,-9.3812205,"Kilrush ferry, Burrane Lower, Kilrush, Co. Clare, Ireland"
587,Peppers Bar,52.93103809999999,-8.636906,"Feakle, Co. Clare, Ireland"
589,O'looneys,52.93283599999999,-9.34752,"Beech House Marine Parade Wild Atlantic Way, Lahinch, Co. Clare, V95 E9DD, Ireland"
593,The Irish Arms Hotel,53.0312686,-9.2895421,"1 Main St, Rathbaun, Lisdoonvarna, Co. Clare, V95 KHH4, Ireland"
596,The Ravine Hotel,53.030167,-9.289710999999999,"Lisdoonvarna Rathbaun, Clare, Ireland"
597,Cooney's Bar,52.72471179999999,-8.5546236,"Cloonlara, Co. Clare, Ireland"
601,Top Of The Town,52.808886,-8.4475152,"Shantraud, Killaloe, Co. Clare, Ireland"
603,The Drumquin Tavern,52.7673358,-9.024176599999999,"5-, 6 Craglands, Ennis, Co. Clare, Ireland"
607,Breen D Bar,52.7207134,-9.319435799999999,"Kilmihil, Co. Clare, Ireland"
609,Considines Bar,52.8440846,-8.9842652,"15 Parnell St, Clonroad Beg, Ennis, Co. Clare, V95 VW59, Ireland"
612,G. Browne,52.844094,-8.986946999999999,"Harbour House, Wood Quay, Clonroad Beg, Ennis, Co. Clare, Ireland"
613,"O'loughlins,ocean View Bar And Restaurant",52.8548936,-9.4011792,"Main St, Leagard North, Miltown Malbay, Co. Clare, Ireland"
616,Bill Mcgregor's Bar,52.7412593,-8.775683899999999,"Sixmilebridge, Co. Clare, Ireland"
619,Linnane's Pub,52.9904428,-9.2155246,"Main St, Maryville, Kilfenora, Co. Clare, Ireland"
620,Cooley's House,52.9406835,-9.2936906,"10 Main St, Ennistimon, Co. Clare, V95 H9AW, Ireland"
622,The Nightingale Bar,52.9518694,-8.3719086,"Whitegate, Lakyle, Whitegate, Co. Clare, Ireland"
624,King Thomond Hotel,53.02480910000001,-9.2840826,"The Bog Road, Lisdoonvarna, Co. Clare, Ireland"
628,Michael Fawl,52.8422078,-8.9836949,"69 O'Connell Street, Clonroad Beg, Ennis, Co. Clare, V95 X573, Ireland"
630,Powers Bar,53.4286545,-9.3188186,"Oughterard Post Office, Main St, Fough West, Oughterard, Co. Galway, Ireland"
632,The Abbey Tavern,52.8176812,-8.8643025,"Quin Rd, Quin, Ennis, Co. Clare, Ireland"
634,Hassett's Lounge Bar,52.88772549999999,-8.9474661,"Barefield, Ennis, Co. Clare, Ireland"
635,The Village Inn,52.81822649999999,-8.8657931,"Main Street, Quin, Quin, Co. Clare, Ireland"
637,Fogarty's Bar,52.9387558,-8.8971401,"1 Main Street, Crusheen, Co. Clare, V95 C430, Ireland"
641,The Halfway House,52.8309238,-8.980134999999999,"Clare Road, Ennis, Co. Clare, Ireland"
642,Joseph Mchugh,52.9385544,-9.3914633,"Main St, Liscannor, Co. Clare, Ireland"
645,The Greyhound Bar,52.6780225,-9.6495604,"O'Curry St, Dough, Kilkee, Co. Clare, Ireland"
646,Wild Atlantic Way Lodge,53.115786,-9.148145,"Main Street, Ballyvaughan, Co. Clare, Ireland"
648,Bellbridge House Hotel,52.837691,-9.429528,"Spanish Point, Dough, Miltown Malbay, Co. Clare, Ireland"
650,Morrissey's Bar,52.604006,-9.710766,"West St, Rinemackaderrig, Carrigaholt, Co. Clare, Ireland"
651,The Malbay,52.8557916,-9.4009082,"Main St, Leagard North, Miltown Malbay, Co. Clare, Ireland"
654,Meades,52.8569966,-9.401595,"Ennistymon Rd, Leagard North, Miltown Malbay, Co. Clare, Ireland"
656,Casey's Bar,52.741783,-8.7735507,"Main St, Sixmilebridge, Co. Clare, Ireland"
659,Durty Nellys,52.6964876,-8.8117153,"Bunratty West, Bunratty, Co. Clare, Ireland"
662,Kilcatherine,52.8693168,-8.903929699999999,"Kilcatherine House, Muckinish, Ennis, Co. Clare, Ireland"
665,The Piper's Inn,52.852455,-8.479642,"Ballyheefy, Killaloe, Co. Clare, Ireland"
667,Monks At The Pier,53.119761,-9.1547,"The Pier,, Ballyvaughan,, Co. Clare, H91 W9TN, Ireland"
668,Pot Duggans,52.93906819999999,-9.2932638,"New Rd, Ennistimon, Co. Clare, Ireland"
671,Lucas's,52.8436107,-8.9869072,"74 Parnell St, Clonroad Beg, Ennis, Co. Clare, Ireland"
672,Wuthering Heights Public House,52.8060302,-8.6328674,"Ardskeagh, Broadford, Co. Clare, Ireland"
674,Shannon Spprings Hotel,52.715101,-8.862287,"Ballycasey, Shannon, Co. Clare, V14 A336, Ireland"
676,The Anchor Bar,52.93860549999999,-9.3911433,"Liscannor, Co. Clare, Ireland"
679,Mickey Rooney's Bar,52.88693809999999,-8.4589842,"Ballyhurly, Ogonnelloe, Co. Clare, Ireland"
682,The Percy French Bar,52.637546,-9.482127199999999,"Moore St, Kilrush, Co. Clare, Ireland"
684,Johnny's Bar,52.9109144,-8.531428499999999,"Market Square, Ballyminoge, Scarriff, Co. Clare, Ireland"
687,The Hilltop Bar,52.6595209,-9.2143562,"Lissyvurriheen, Co. Clare, Ireland"
688,O'shea's Bar,52.723865,-8.5527026,"Cloonlara, Co. Clare, Ireland"
689,The Mills Tavern,52.8421732,-8.686002199999999,"Foxandgeese, O'Callaghansmills, Co. Clare, Ireland"
690,Shannon Knights Inn,52.7110173,-8.8801593,"Shannon Town Centre, Tullyvarraga, Shannon, Co. Clare, Ireland"
692,Vaughan's Bar,52.8047895,-8.633253,"Main St, Gortnaglogh, Broadford, Co. Clare, Ireland"
693,The Market House,52.94196299999999,-9.2933056,"Church St, Ennistimon, Co. IE, Ireland"
694,The Players Club,52.8556831,-9.4007556,"Main St, Leagard North, Miltown Malbay, Co. Clare, Ireland"
695,The Cornerstone,52.9320576,-9.3461295,"Main St, Dough, Lahinch, Co. Clare, Ireland"
697,O'deas,52.8416502,-8.9837093,"64 O'Connell Street, Clonroad Beg, Ennis, Co. Clare, V95 C6C4, Ireland"
700,Crowley's Bar,52.9445006,-9.063413299999999,"Main St, Laghtagoona, Corofin, Co. Clare, Ireland"
705,James Griffin,52.93918619999999,-9.2936974,"Bridge St, Ennistimon, Co. Clare, Ireland"
706,Flannan Mcarthur,52.867494,-8.757421500000001,"Main St, Tulla, Co. Clare, Ireland"
708,The Alders,52.6739112,-9.1081445,"Kildysart Rd, Killadysert, Ennis, Co. Clare, Ireland"
709,An Teach Ól,52.867494,-8.757421500000001,"Main St, Tulla, Co. Clare, Ireland"
711,Woodcross Bar,52.6984928,-8.7630188,"Cratloe, Laghile, Cratloe, Co. Clare, Ireland"
712,Moloney's Bar,52.7055636,-8.874182,"21 Coill Mhara, Tullyvarraga, Shannon, Co. Clare, Ireland"
713,Mcganns Pub,53.0183591,-9.3721392,"Main Street, Roadford, Doolin, Co. Clare, Ireland"
714,James Moroney Family Grocer And Co,52.8432246,-8.983895,"9 Lower Market St, Clonroad Beg, Ennis, Co. Clare, V95 HA89, Ireland"
715,Danny's Bar,52.80533879999999,-8.6327997,"Main St, Ardskeagh, Broadford, Co. Clare, Ireland"
716,Anglers Rest,52.9449962,-9.064177899999999,"2 Main St, Laghtagoona, Corofin, Co. Clare, Ireland"
717,The Honk Bar,52.7035613,-8.936654899999999,"Rineanna, Newmarket On Fergus, Co. Clare, Ireland"
719,Cahill's Shannon View,52.67215849999999,-9.1073139,"Killadysert, Co. Clare, Ireland"
723,The Central Bar,52.6780632,-9.6497166,"O'Curry St, Dough, Kilkee, Co. Clare, Ireland"
731,Fanny O'deas,52.7394624,-9.172687999999999,"Lissycasey, Ennis, Co. Clare, V95 DX08, Ireland"
732,Magpie Bar,52.8149889,-8.963362499999999,"6 Main St, Clare Commons, Ennis, Co. Clare, Ireland"
734,The Sports Bar,52.7604535,-8.896035699999999,"The Square, Newmarket On Fergus, Co. Clare, Ireland"
738,O'looney's Bar,52.93283599999999,-9.34752,"Beech House Marine Parade Wild Atlantic Way, Lahinch, Co. Clare, V95 E9DD, Ireland"
740,O'mara's Bar,52.6787204,-9.648286400000002,"12 O'Curry St, Dough, Kilkee, Co. Clare, Ireland"
741,The 19th,52.9321686,-9.345929,"Main St, Dough, Lahinch, Co. Clare, Ireland"
743,Stritch Public House,52.7240569,-8.5528377,"Cloonlara, Co. Clare, Ireland"
748,The Monks Well Inn,52.81822649999999,-8.8657931,"Main Street, Quin, Quin, Co. Clare, Ireland"
750,The Kilmaley Inn,52.81883149999999,-9.1088004,"Lipuckan, Kilmaley, Co. Clare, Ireland"
751,The West-bridge,52.8557542,-9.4009733,"Main St, Leagard North, Miltown Malbay, Co. Clare, Ireland"
752,Nuala's Bar And Restaurant,52.8987297,-8.5404565,"Tuamgraney, Scariff, Co. Clare, Ireland"
754,Keane's,52.9319139,-8.4288677,"Dooros, Co. Clare, Ireland"
761,Ballinalacken Castle Hotel,53.0464097,-9.337845699999999,"Coast Road, Doolin, Ireland"
763,"The Function Venue ""wedding Pavilion""",52.7460738,-9.502573,"Doughmore Bay, Doonbeg, Co. Clare, Ireland"
766,The Lahinch Golf And Leisure Hotel,52.93132199999999,-9.3454053,"Station Rd, Crag, Lahinch, Co. Clare, V95 VP9H, Ireland"
768,The Pub,52.7604617,-8.8955886,"Main St, Newmarket, Newmarket on Fergus, Co. Clare, Ireland"
770,Kilshanny House,52.9818076,-9.2981538,"Kilshanny House, Caherlooskaun, Kilshanny, Co. Clare, Ireland"
787,Taylors Bar,52.8425322,-8.9852232,"Lower Market St, Clonroad Beg, Ennis, Co. Clare, Ireland"
788,Brogan's Bar,52.8435084,-8.9826747,"24 O'Connell Street, Clonroad Beg, Ennis, Co. Clare, Ireland"
795,The Bellsfort Inn,52.7830484,-8.905636399999999,"Dromoland Castle Hotel, Dromoland, Newmarket-on-Fergus, Co. Clare, V95 ATD3, Ireland"
796,J J Rynne Bar And Foodstore,52.8769834,-9.176764499999999,"Carrowkeel East, Inagh, Co. Clare, Ireland"
797,The Quilty Tavern,52.8166419,-9.4556735,"Ennis Rd, Quilty West, Ennis, Co. Clare, Ireland"
798,The Burren Castle,53.0187591,-9.3157411,"Bog Rd, Aughiska More, Lisdoonvarna, Co. Clare, Ireland"
800,Jakkos,52.911541,-8.529060399999999,"Bridge Street, Scarriff, Co. Clare, Ireland"
801,Royal Spa Hotel,53.02877400000001,-9.290011,"Main St, Rathbaun, Lisdoonvarna, Co. Clare, Ireland"
803,The Central Hotel,52.8552252,-9.401232499999999,"Main Street, Milltown Malbay, Ennis, Co. Clare, Ireland"
804,Roadside Tavern,53.028258,-9.290828,"17 Rooska, Rathbaun, Lisdoonvarna, Co. Clare, V95 X5Y6, Ireland"
807,Five Arches,52.79818,-8.834349999999999,"Knopoge, Knappogue, Co. Clare, Ireland"
809,Patrick's Bar,52.84259669999999,-8.9852344,"6-8 Market Pl, Clonroad Beg, Ennis, Co. Clare, Ireland"
811,Hyland Burren Hotel,53.11526910000001,-9.149296399999999,"Main Street, Ballyvaughan, Co. Clare, H91 EY00, Ireland"
813,Johnsons Bar,52.6382616,-9.4845258,"Henry St, Kilrush, Co. Clare, Ireland"
814,Clarkes,52.8474255,-8.988738399999999,"Ennis, Co. Clare, Ireland"
818,The Shibeen,53.2356707,-8.8718203,"Clarinbridge Business Park, Kilcornan, Clarinbridge, Co. Galway, Ireland"
819,Gleeson's Bar,52.807334,-8.7461685,"Main St, Clonlea, Kilkishen, Co. Clare, Ireland"
827,Linnanes Lobster Bar,53.155832,-9.075599,"Cartron, New Quay, Co. Clare, Ireland"
829,Haven Arms,52.6385137,-9.4847068,"Henry St, Drimna, Kilrush, Co. Clare, Ireland"
834,The Ritz,53.0293195,-9.2891726,"The Ritz Hotel The Sq, Lisdoonvarna, Co. IE, Ireland"
836,Danny Mac's Café Bar,52.9325631,-9.3462958,"Main St, Dough, Lahinch, Co. Clare, Ireland"
838,The Market,52.8437165,-8.9841911,"3 Merchants Square, Clonroad Beg, Ennis, Co. Clare, Ireland"
841,Marrinans Bar,52.8556831,-9.4007556,"Main St, Leagard North, Miltown Malbay, Co. Clare, Ireland"
842,Drumgeely Public House And Off Licence Limited,52.70090829999999,-8.8991533,"Drumgeely, Co. Clare, Ireland"
846,Kenny's Bar,52.9317204,-9.345985599999999,"Main St, Dough, Lahinch, Co. Clare, Ireland"
849,The Spancilhill Inn,52.83132699999999,-8.980353,"Limerick Rd, Clonroad More, Ennis, Co. Clare, Ireland"
850,Scott's Bar,52.6793513,-9.6478462,"O'Curry St, Dough, Kilrush, Co. Clare, Ireland"
854,The Crabtree,52.7665532,-8.8611024,"Ballycar, Newmarket on Fergus, Co. Clare, Ireland"
858,Flanagan's Bar,52.932861,-9.34621,"Main St, Dough, Lahinch, Co. Clare, Ireland"
860,Myles Creek Bar & Restaurant,52.678209,-9.64911,"O'Curry St, Dough, Kilkee, Co. Clare, Ireland"
869,Johnno's Ale House,52.8386763,-8.9605269,"R469, Bunnow, Ennis, Co. Clare, Ireland"
872,O'neills Public House,52.7610088,-8.896421499999999,"4 Ennis Rd, Newmarket, Newmarket on Fergus, Co. Clare, V95 T8P8, Ireland"
873,Cois Na Habhna,52.865498,-8.9806525,"Galway Road, Ballycorey, Ennis, Co. Clare, Ireland"
883,The Fiddle Head,52.7223822,-9.319845800000001,"Kilmihil, Co. Clare, Ireland"
886,The Corner Bar,52.6734372,-9.107864,"Killadysart,, Kildysart, Co. Clare, Ireland"
887,Lame Duck,52.6838215,-8.5816536,"Gilloge, Co. Clare, Ireland"
888,Egan's Pub,52.938493,-9.391803099999999,"14 Main St, Liscannor, Co. Clare, Ireland"
889,Murty Browne's,52.6920985,-9.3479406,"Lissanair, Co. Clare, Ireland"
891,Donnellon's Bar,52.807334,-8.7461685,"Main St, Clonlea, Kilkishen, Co. Clare, Ireland"
897,Daly's Corcomroe Bar,53.1202548,-9.0710455,"Abbey West, Co. Clare, Ireland"
901,The Cloister Bar And Restaurant,52.84623449999999,-8.9817692,"Abbey St, Clonroad Beg, Ennis, Co. Clare, Ireland"
902,Gilly's,52.7418993,-8.7742975,"17 Church St, Sixmilebridge, Co. Clare, V95 F5P9, Ireland"
911,The Grove,52.856578999999996,-8.9592859,"Roslevan Shopping Centre, Tulla Rd, Rosslevan, Ennis, Co. Clare, Ireland"
915,The Weavers Inn,52.76060289999999,-8.8850906,"Weaver's Lodge, Ballycar Rd, Newmarket, Newmarket on Fergus, Co. Clare, Ireland"
917,Mitchell's Bar,52.6734372,-9.107864,"Killadysart,, Kildysart, Co. Clare, Ireland"
923,The Shamrock Inn,52.9322757,-9.3458998,"Main St, Dough, Lahinch, Co. Clare, Ireland"
924,Wild Honey Inn,53.028476,-9.295848999999999,"Kincora Rd, Rathbaun, Lisdoonvarna, Co. Clare, Ireland"
928,The Marine Hotel,52.6773941,-9.649711199999999,"1 Circular Rd, Dough, Kilkee, Co. Clare, V15 XW42, Ireland"
930,Dan O'connell,52.84462449999999,-8.9827546,"2 Abbey St, Clonroad Beg, Ennis, Co. Clare, Ireland"
932,Bayview,52.679773,-9.646678,"O'Connell St, Dough, Kilkee, Co. Clare, Ireland"
950,Ashburton Bar,51.903261,-8.476241,"Church St, Shandon, Cork, Ireland"
951,Planet Entertainment Centre,51.9208118,-8.4796164,"The Planet, Old Mallow Road, Cork, Ireland"
952,Bar Bk2 And Bucknuti,51.930103,-8.394867699999999,"Crestfield Centre, Riverstown, Glanmire, Co. Cork, Ireland"
957,The Sibin Bar,51.49468299999999,-9.350755,"Baltimore, Co. Cork, Ireland"
960,The Big Tree,52.086755,-8.1519852,"Conna, Mallow, Co. Cork, Ireland"
962,City Limits Nightclub,51.9018756,-8.4708513,"16 Coburg St, Centre, Cork, Ireland"
967,The Poachers Inn,51.739425,-8.745156999999999,"Clonakilty Rd, Gully, Bandon, Co. Cork, Ireland"
968,The Wagon Tavern,52.1360366,-8.2812211,"28 Cork Rd, Duntahane, Fermoy, Co. Cork, Ireland"
969,Carry Out Blackpool,51.9077742,-8.4744032,"Watercourse Rd, Blackpool, Cork, Ireland"
972,Bodega Night,51.899475,-8.47667,"44-45 Cornmarket St, Centre, Cork, T12 W27H, Ireland"
973,Briar Rose Bar,51.8835445,-8.446952099999999,"Ardfallen Lodge, Douglas Rd, Ballinlough, Cork, Ireland"
975,An Bodhran,51.89759069999999,-8.472010299999999,"42 Oliver Plunkett St, Centre, Cork, Co. Cork, Ireland"
977,The Welcome Inn,52.2336441,-8.670229899999999,"Main St, Buttevant, Co. Cork, Ireland"
979,T J Goodtyme,52.1376928,-8.277004699999999,"31 McCurtain St, Fermoy, Co. Cork, Ireland"
980,O'shea's Bar Waterfall,51.85438,-8.554499999999999,"Ballymah, Waterfall, Co. Cork, Ireland"
981,Crane Lane Theatre,51.8977258,-8.4695839,"Phoenix St, Centre, Cork, Ireland"
982,The Arches Bar,51.9877566,-8.4771947,"College Rd, Carrignavar, Co. Cork, Ireland"
985,Scannells,51.6219567,-8.888795499999999,"5 Connolly Street, Maulnaskehy, Clonakilty, Co. Cork, Ireland"
988,O' Donoghue's,51.9284278,-8.3908611,"Old Ct, Riverstown, Glanmire, Co. Cork, Ireland"
989,The Rob Roy,51.897411,-8.471779999999999,"28 Cook St, Centre, Cork, Ireland"
992,O'shea's Tavern,51.6502549,-9.9113764,"The Square, Cametringane, Co. Cork, Ireland"
994,Fitzgeralds Vienna Woods Hotel,51.9117729,-8.4029528,"Glanmire Wood, Dunkettle, Glanmire, Co. Cork, Ireland"
997,The Roaring Donkey Bar,51.853766,-8.295509,"Tiknock, Cobh, Co. Cork, Ireland"
999,The Snug,51.6803999,-9.4548242,"The Quay, Town Lots, Bantry, Co. Cork, Ireland"
1000,Granvilles Bar And Grill,51.905401499999996,-8.9619185,"Castle St, Maghereen, Macroom, Co. Cork, Ireland"
1001,The Galley,51.680347,-9.453994,"Wolfe Tone Square, Town Lots, Bantry, Co. Cork, P75 PC96, Ireland"
1003,The Thady Inn,51.8593866,-8.8000999,"Farnanes, Crookstown, Co. Cork, Ireland"
1004,Finders Inn,51.722271,-8.4024684,"L3215, Nohoval, Co. Cork, Ireland"
1005,Kelly's Bar,51.8499759,-8.295533299999999,"19 Casement Square, Kilgarvan, Cobh, Co. Cork, Ireland"
1006,The Tower Bar,51.9050934,-8.4769434,"44 Gerald Griffin St, Blackpool, Cork, Ireland"
1010,O'keeffes Bar,52.1361219,-8.642661,"127 Main St, Mallow, Co. Cork, P51 PH21, Ireland"
1012,Crowley's Bar,51.87924899999999,-9.5834421,"26 Henry St, Kenmare, Co. Kerry, Ireland"
1013,Bru Bar And Hostel,51.9014474,-8.4659206,"57 MacCurtain Street, Montenotte, Cork, Ireland"
1015,The Black Rock Inn,51.8864174,-8.419183799999999,"Clover Hill Ln, Mahon, Cork, Ireland"
1019,Bushe's Bar,51.4832698,-9.3730022,"The Square, Baltimore, Co. Cork, Ireland"
1020,O'riordans,52.17307520000001,-8.9031674,"Bluepool Lower, Bluepool, Kanturk, Co. Cork, Ireland"
1021,'donoghues,51.65151770000001,-9.9099332,"Corner House, The Square, Cametringane, Castletown-Bearhaven, Co. Cork, P75 FF83, Ireland"
1022,Smileys,51.878305,-8.485908000000002,"Vicars Rd, Togher, Cork, Ireland"
